STATE/UT,DISTRICT,TEHSIL,VILLAGE,SITE,WELL DEPTH,AQUIFER,pH,electrical conductivity,TDS (mg/l),Total Hardness (mg/l),Calcium (mg/l),Magnesium (mg/l),Sodium (mg/l),Potassium (mg/l),Carbonate (mg/l),Bicarbonate (mg/l),Sulphate (mg/l),Chloride (mg/l),Fluoride (mg/l),Nitrate (mg/l),Sodium (mg/l),LATITUDE,LONGITUDE,WELL TYPE,Jan-23,May-22,Aug-22,Nov-22
Andhra Pradesh,Cuddapah,Sandepalle,Konnidigaripalli,Konnidigaripalli DW13,114.2276,Semi confined,7.255397261,2.757779664,0.411260399,0.392150215,105.5923819,29.44982272,522.0340765,28.54379825,18.2138434,167.5730403,15.88038383,412.1660615,0.941094361,1.23531637,220.2577444,13.989,78.9537,Dug Well,6.8,3.6,6.45,6.03
Andhra Pradesh,Cuddapah,T.Sundupalle,Pincha,Pincha,111.349,Semi confined,7.255397261,1.308362991,0.491653046,0.281477953,105.5923819,36.16269078,522.0340765,28.9604971,28.61864129,153.6140675,19.71649644,309.6392928,1.010735275,4.13210561,189.1837629,13.9157,78.9987,Dug Well,5.57,8.87,8.03,7.38
Andhra Pradesh,Cuddapah,Veeraballe,Sanipai,Sanipai,102.661,Semi confined,7.255397261,1.869760791,0.446219167,0.237826573,105.5923819,32.72471919,522.0340765,18.69192533,45.97847769,148.3244732,18.84219114,351.490193,0.787396628,7.328392017,195.7284532,14.1075,78.9497,Dug Well,2.05,3.3,2.33,1.21
Andhra Pradesh,Cuddapah,Veerapanayanipalle,Kommadi,Kommadi,102.7505,Semi confined,7.255397261,2.816152538,0.392949646,0.334978773,105.5923819,33.86266274,522.0340765,31.44634349,39.15175027,100.7360888,9.277572543,341.8992268,0.9568029,7.341919442,242.1990692,14.5461,78.4419,Bore Well,3.25,4.62,5.62,4.09
Andhra Pradesh,Cuddapah,Veerapanayanipalle,N.Pallagiri,N.Pallagiri,95.3069,Semi confined,7.255397261,3.668687311,0.475521714,0.432373762,105.5923819,34.93625264,522.0340765,27.04589832,39.70782146,158.9698157,24.27955042,309.9158668,0.90746697,1.636161256,202.4154989,14.4571,78.4424,Bore Well,4.41,6.99,4.71,3.93
Andhra Pradesh,Cuddapah,Vempalle,Idupulapaya,Idupulapaya-DW14,108.9274,Semi confined,7.255397261,1.363349684,0.468343116,0.2540602,105.5923819,34.96684152,522.0340765,18.16181472,51.6868776,59.63601951,7.338097604,227.0836585,1.010344909,8.432138987,214.3556664,14.3343,78.5328,Dug Well,4.49,6.14,4.24,2.45
Andhra Pradesh,Cuddapah,Vempalle,Tallapalli,Tallapalli,94.4924,Semi confined,7.255397261,3.296381178,0.431201335,0.094588394,105.5923819,36.98523978,522.0340765,18.837807,24.99644233,150.6403146,6.021086501,433.6080233,0.794367119,3.736109881,250.1391907,14.3733,78.388,Bore Well,2.7,4.17,3.47,2.76
Andhra Pradesh,East Godavari,Addatigala,Addateegala,Addateegala,9.8932,Basalt,7.255397261,2.560744271,0.392125792,0.218260732,105.5923819,40.05732607,522.0340765,31.29169716,43.44672319,110.8375976,4.7147769,233.1284364,1.018593681,1.644437219,197.3485739,17.4633,82.0271,Dug Well,8.26,8.43,7.71,6.67
Andhra Pradesh,East Godavari,Addatigala,Veerbhadrapuram,Veerbhadrapuram- DW13,9.8932,Basalt,7.255397261,1.830873583,0.434889977,0.130507882,105.5923819,29.02867793,522.0340765,20.64353003,14.01199448,146.9547207,11.55917129,278.4190533,0.742431641,6.27580913,233.6071,17.4379,82.074,Dug Well,1.67,2.81,0.69,0.72
Andhra Pradesh,East Godavari,Ainavilli,Ainavilli,Ainavilli-DW14,92.5219,Semi confined,7.255397261,2.135006301,0.442404609,0.441680964,105.5923819,43.41189684,522.0340765,21.09287948,34.43368014,121.8098595,5.789413271,273.9700336,0.725809006,2.476460185,196.4721918,16.6613,82.0125,Dug Well,1.71,1.99,0.63,0.77
Andhra Pradesh,East Godavari,Ainavilli,Vilasa,Vilasa-DW14,92.2025,Semi confined,7.255397261,3.145083097,0.308250091,0.260552881,105.5923819,35.39908455,522.0340765,30.50531208,21.58397337,148.0830815,23.46854024,377.1110771,0.800502133,4.924169513,205.5147254,16.6187,82.0195,Dug Well,0.92,2.11,0.9,0.91
Andhra Pradesh,East Godavari,Amalapuram,Amalapuram,Amalapuram,92.2025,Semi confined,7.255397261,2.264978162,0.459855489,0.13302862,105.5923819,33.78396024,522.0340765,31.80152242,38.30926942,55.6070634,19.24469131,209.3953265,0.831457094,8.047664971,204.5248999,16.562,81.9956,Dug Well,1.2,1.87,0.9,0.71
Andhra Pradesh,East Godavari,Amalapuram,Bandurlanka,Bandurlanka-DW13,92.2025,Semi confined,7.255397261,3.607166462,0.390292392,0.232841751,105.5923819,26.91357138,522.0340765,26.73216686,26.13653307,80.17196645,16.35506822,282.3730532,0.868861418,6.465843124,187.8981214,16.5882,81.9738,Dug Well,3.8,3.46,2.45,2.44
Andhra Pradesh,East Godavari,Ambajupeta,Ambajipeta,Ambajipeta-DW13,92.2025,Semi confined,7.255397261,1.596403539,0.501324044,0.213142939,105.5923819,28.41253534,522.0340765,30.89096394,15.19161302,86.15291634,8.221984498,324.3684064,0.709612087,6.851546895,242.4221344,16.5933,81.9523,Dug Well,3.35,3.3,0.75,0.86
Andhra Pradesh,East Godavari,Ambajupeta,Chinalanka,Chinalanka-DW13,92.5219,Semi confined,7.255397261,2.235195541,0.340620295,0.372326931,105.5923819,32.57137353,522.0340765,31.09000805,31.34194197,168.08897,14.15119004,367.3031011,0.910400771,2.649698372,193.6130256,16.6544,81.9381,Dug Well,2.18,3.45,2.19,2.08
Andhra Pradesh,East Godavari,Atreyapuram,Dowalaiswaram -3,Dowalaiswaram -PZ3,21.1562,Basalt,7.255397261,2.704350808,0.437837415,0.217381428,105.5923819,35.57650857,522.0340765,32.55445516,19.16987687,39.1943205,24.63191332,340.9027063,0.749833557,5.235266629,222.3361617,16.9392,81.7866,Tube Well,8.12,8.63,3.75,6.41
Andhra Pradesh,East Godavari,Atreyapuram,Rally,Rally-DW14,81.9122,Semi confined,7.255397261,3.396512247,0.402022415,0.167802585,105.5923819,31.17141589,522.0340765,30.72018618,49.45106404,115.7890263,17.21993562,364.0641357,1.010227258,7.096303713,234.1421937,16.7796,81.8027,Dug Well,5.17,5.74,4.69,4.01
Andhra Pradesh,East Godavari,Gangavaram,Gangavaram,Gangavaram1,9.6587,Basalt,7.255397261,3.306133777,0.378363663,0.230583364,105.5923819,32.6467907,522.0340765,20.74881786,50.727836,46.8512533,20.42802833,421.2066589,0.689630145,9.199454913,239.437894,17.3875,81.9153,Dug Well,5.0,6.94,3.0,2.96
Andhra Pradesh,East Godavari,Gangavaram,Jaderu,Jaderu-DW14,9.8815,Basalt,7.255397261,2.645566996,0.312488401,0.269850687,105.5923819,48.84864929,522.0340765,20.58315937,22.12903961,97.50544189,13.37026132,270.0233087,0.980706324,1.478695333,204.0398533,17.4805,81.9523,Dug Well,1.92,3.04,1.25,1.32
Andhra Pradesh,East Godavari,Gokavaram,Bhavugipet,Bhavugipet-DW13,9.228,Basalt,7.255397261,2.701637764,0.542002994,0.231308273,105.5923819,33.22312094,522.0340765,32.31512442,40.04077123,137.9283633,13.03281048,421.9903659,0.689630378,1.838954119,221.9143375,17.2083,81.8467,Dug Well,4.1,6.69,4.05,1.91
Andhra Pradesh,East Godavari,Gokavaram,Gokavaram,Gokavaram,9.5832,Basalt,7.255397261,2.647328604,0.415055501,0.220318718,105.5923819,29.00947943,522.0340765,23.37950617,13.40791501,54.37632764,7.492248972,290.4533723,0.983910782,1.503275223,222.3296214,17.2653,81.8475,Dug Well,2.74,2.93,2.23,0.63
Andhra Pradesh,East Godavari,Gollaprolu,Gollaprolu,Gollaprolu,9.2385,Basalt,7.255397261,2.1846051,0.354042406,0.43042646,105.5923819,30.32987298,522.0340765,33.27034485,27.25298539,154.5187991,23.48008855,270.9215602,0.710903678,8.802076374,242.9997931,17.1538,82.2864,Dug Well,1.61,2.85,1.52,1.22
Andhra Pradesh,East Godavari,I.Polavaram,Komaragiri,Komaragiri-DW14,99.9151,Semi confined,7.255397261,2.553071549,0.457518469,0.131174336,105.5923819,31.59831507,522.0340765,24.42981098,13.23326286,72.32416066,7.731448557,287.5162718,0.795524224,7.80190137,184.2700804,16.6963,82.1802,Dug Well,1.41,1.77,1.55,1.1
Andhra Pradesh,East Godavari,I.Polavaram,Muramalla,Muramalla 2013DW,93.9128,Semi confined,7.255397261,3.424101522,0.356230873,0.467155984,105.5923819,45.4066598,522.0340765,26.30617265,14.03859456,41.6461816,19.79157873,189.2186259,0.698306568,8.025885343,194.3002836,16.6728,82.165,Dug Well,2.05,1.1,0.9,1.91
Andhra Pradesh,East Godavari,I.Polavaram,Yanam,Yanam,101.6445,Semi confined,7.255397261,3.278054225,0.552021797,0.14649554,105.5923819,34.02131481,522.0340765,17.90748266,41.5634852,157.7058339,22.51414729,249.0140403,0.840264683,8.795265175,258.3127493,16.7294,82.2141,Dug Well,2.3,2.54,2.1,2.06
Andhra Pradesh,East Godavari,Kakinada(R),Chollangi,Chollangi-DW13,58.5095,Basalt,7.255397261,2.662692619,0.515040954,0.244539827,105.5923819,30.13180773,522.0340765,34.40546651,32.69444838,69.63923982,16.839263,400.604905,0.829341355,3.61556609,250.9171626,16.8854,82.2339,Dug Well,1.4,1.69,0.72,0.59
Andhra Pradesh,East Godavari,Kakinada(R),Repuru,Repuru-DW14,15.56,Basalt,7.255397261,2.234074287,0.399538884,0.255952766,105.5923819,26.11688736,522.0340765,34.26758275,14.49134849,133.9550431,7.449131403,213.7895575,0.776090141,3.455205381,199.6913088,16.9557,82.1893,Dug Well,1.37,2.17,1.15,1.23
Andhra Pradesh,East Godavari,Kakinada(R),Vakalpudi,Vakalpudi,12.8948,Basalt,7.255397261,1.295294247,0.380477628,0.114383701,105.5923819,29.74679592,522.0340765,33.60802741,41.55089496,165.0192981,8.000491779,326.7588208,0.84528806,5.058507096,200.8169691,17.0137,82.2835,Dug Well,0.41,1.43,0.5,0.17
Andhra Pradesh,East Godavari,Kakinada(U),Anjaneyanagar,Anjaneyanagar 2012,12.8948,Basalt,7.255397261,3.257053189,0.587185538,0.178837095,105.5923819,31.32583316,522.0340765,20.67394597,34.98992316,45.95394465,22.70711755,354.514928,0.946965007,7.645826285,220.8601883,17.0094,82.2482,Dug Well,1.5,2.65,1.85,1.26
Andhra Pradesh,East Godavari,Kakinada(U),Fishing Horbour,Fishing Horbour 2012,13.044,Basalt,7.255397261,2.2759332,0.48003709,0.149966979,105.5923819,26.28906008,522.0340765,29.10397323,49.65896939,84.95859623,20.30746029,216.9773186,0.798594578,3.548232488,258.5006003,16.985,82.2757,Dug Well,1.3,2.05,1.08,1.04
Andhra Pradesh,East Godavari,Kakinada(U),Kakinada-Pz,Kakinada-Pz,12.189,Basalt,7.255397261,2.835135045,0.291887748,0.211618433,105.5923819,32.58388666,522.0340765,28.43205408,45.30517526,142.4480447,11.90686373,433.5404785,0.766568602,9.179411776,219.3682956,16.9833,82.2491,Bore Well,13.0,13.93,13.44,11.74
Andhra Pradesh,East Godavari,Kakinada(U),Santhacheruvu,Santhacheruvu 2012,15.56,Basalt,7.255397261,2.409013272,0.444752227,0.26980136,105.5923819,28.30833908,522.0340765,31.57370395,46.49035748,149.1972667,13.70519861,343.4797428,0.912322986,6.788999667,232.4838516,16.9503,82.237,Dug Well,1.15,2.04,1.24,0.08
Andhra Pradesh,East Godavari,Kotananduru,Jaldam,Jaldam-DW14,9.8932,Basalt,7.255397261,3.166529364,0.394226582,0.185615159,105.5923819,30.52511487,522.0340765,22.35090497,46.25170533,121.8573456,14.54626184,443.9232116,0.98145791,4.194251174,190.2416114,17.4486,82.3317,Dug Well,2.67,3.55,1.88,1.81
Andhra Pradesh,East Godavari,Kothapalle,Uppada,Uppada,9.391,Basalt,7.255397261,4.133001321,0.37029219,0.179545546,105.5923819,32.69261281,522.0340765,20.37801357,45.76674355,123.163208,20.84744061,251.3723431,0.992294304,7.942012366,183.9766381,17.0805,82.3355,Dug Well,0.86,1.61,0.56,1.6
Andhra Pradesh,East Godavari,Kothapeta,Kothapeta,Kothapeta-DW13,105.3384,Semi confined,7.255397261,2.912658593,0.389647195,0.440355593,105.5923819,34.5427,522.0340765,21.68845555,13.02054521,134.8940857,11.80902416,279.5735617,0.881160948,9.191273545,240.2392923,16.7159,81.8964,Dug Well,4.4,5.8,4.68,2.37
Andhra Pradesh,East Godavari,Madapeta,Dwarapudi,Dwarapudi-DW13,69.054,Basalt,7.255397261,2.552577891,0.614945657,0.308504192,105.5923819,32.77829036,522.0340765,31.65167585,49.23591915,102.9020196,21.80791251,442.510082,0.771597494,4.725858557,252.8724427,16.927,81.9167,Dug Well,1.5,1.7,0.69,1.2
Andhra Pradesh,East Godavari,Malikipuram,Malikipuram,Malikipuram 2013DW,99.7233,Semi confined,7.255397261,1.637960776,0.393337362,0.143247471,105.5923819,34.48284636,522.0340765,20.50926174,24.7771802,161.2384678,12.93643679,172.4209034,1.000810257,5.738359674,223.2818414,16.4135,81.8047,Dug Well,1.65,1.79,1.25,1.11
Andhra Pradesh,East Godavari,Mamidikuduru,Appanapalle,Appanapalle-DW14,92.2025,Semi confined,7.255397261,2.161370866,0.359714631,0.283756284,105.5923819,35.86812071,522.0340765,27.24202816,49.61011966,86.92921187,6.976435195,158.8221952,0.695174615,7.190209212,220.942214,16.5307,81.9234,Dug Well,3.4,4.48,2.55,1.53
Andhra Pradesh,East Godavari,Maredumilli,Maredumilli,Maredumilli,12.5245,Basalt,7.255397261,3.169675933,0.324688421,0.46536487,105.5923819,28.17099796,522.0340765,34.41762458,20.94072267,95.82077717,21.84572316,338.5468398,0.9428053,1.850509517,229.2092761,17.5959,81.7149,Dug Well,4.39,4.52,3.03,3.89
Andhra Pradesh,East Godavari,Mummidivaram,Thanelankapalli,Thanelankapalli,92.5219,Semi confined,7.255397261,2.349743595,0.361684126,0.266199024,105.5923819,33.26306751,522.0340765,23.41268484,29.48641347,44.77106149,9.808425839,271.4980652,0.847901043,5.617261287,185.3314997,16.6562,82.1221,Dug Well,1.6,3.23,1.57,1.39
Andhra Pradesh,East Godavari,Pamarru,Kotipalli,Kotipalle-DW14,103.7326,Semi confined,7.255397261,2.634919608,0.370230068,0.213209015,105.5923819,36.59391626,522.0340765,22.50426175,52.48605141,81.65825569,16.87382734,161.12694,0.821250568,6.653794871,213.4331601,16.6998,82.038,Dug Well,1.05,1.35,0.87,1.08
Andhra Pradesh,East Godavari,Pithapuram,Pithapuram,Pithapuram,9.0335,Basalt,7.255397261,2.738242116,0.585196024,0.151984102,105.5923819,33.2055716,522.0340765,23.97033208,22.78704969,85.91529359,7.215183567,163.5637403,1.016071627,4.870252979,244.6092279,17.113,82.2599,Dug Well,0.4,1.1,0.45,0.48
Andhra Pradesh,East Godavari,Prathipadu,Dharmavaram,Dharmavaram-DW14,9.228,Basalt,7.255397261,2.99854969,0.520409199,0.218908917,105.5923819,39.96262096,522.0340765,20.2911496,42.41355668,107.2342085,14.46090806,406.9951764,0.85746341,2.693940312,192.8671091,17.227,82.2285,Dug Well,3.45,6.4,2.6,2.09
Andhra Pradesh,East Godavari,Prathipadu,Pattipadu,Pattipadu,9.228,Basalt,7.255397261,2.118491815,0.379054012,0.258730456,105.5923819,34.69443017,522.0340765,31.43948723,14.84943669,110.79633,19.14704514,365.367345,0.863995259,8.743921851,247.2917037,17.2302,82.1986,Dug Well,3.54,4.82,1.33,1.09
Andhra Pradesh,East Godavari,Rajahmundry(U),Rajahmundry,Rajmundry Main road 2013DW,11.888,Basalt,7.255397261,1.767340764,0.41078305,0.28459456,105.5923819,26.95908766,522.0340765,34.43059894,50.93249036,53.57938915,22.47754468,422.9529564,1.004777685,8.0692946,241.6742999,16.9915,81.7776,Dug Well,1.75,3.5,1.35,1.43
Andhra Pradesh,East Godavari,Rajahmundry(U),Rajahmundry(U),Rajahmundry DW12,12.8948,Basalt,7.255397261,2.172206543,0.454314812,0.290847651,105.5923819,33.23938349,522.0340765,19.14425709,43.8444461,46.52838979,17.62083221,300.4961254,0.766425054,7.639895683,213.4011421,17.0129,81.7828,Dug Well,2.52,4.98,1.41,1.46
Andhra Pradesh,East Godavari,Rajanagaram,Anaparthy,Anaparthy,21.1562,Basalt,7.255397261,2.806771937,0.485889842,0.13473424,105.5923819,29.80625523,522.0340765,27.72164817,51.65175466,106.8479805,6.732643679,367.5923167,0.907825585,5.044522394,185.7925474,16.9384,81.9542,Dug Well,2.71,2.52,2.52,1.69
Andhra Pradesh,East Godavari,Rajanagaram,Kolamuru,Kolamuru 2013DW,9.201,Basalt,7.255397261,2.792680834,0.404468082,0.160623209,105.5923819,27.74439432,522.0340765,22.72764084,17.4988908,156.1675669,5.628589047,431.0383477,1.01719328,4.684963445,203.0347646,17.0595,81.8051,Dug Well,3.4,4.83,1.6,1.99
Andhra Pradesh,East Godavari,Rajanagaram,Rajanagaram,Rajanagaram,9.725,Basalt,7.255397261,3.343251239,0.406333035,0.112818082,105.5923819,26.9090035,522.0340765,27.00129378,49.50470597,70.94205075,22.6381108,253.0598886,0.684632215,7.903888227,243.0924925,17.083,81.9065,Dug Well,2.33,4.33,1.12,0.93
Andhra Pradesh,East Godavari,Rajavommangi,Badadanapalli,Badadanapalli-DW14,12.5245,Basalt,7.255397261,4.381785476,0.536730415,0.148215742,105.5923819,31.78245316,522.0340765,20.93253781,55.63252691,95.78558494,9.396865354,315.9648654,0.775422814,5.96221682,211.466829,17.5841,82.2685,Dug Well,2.75,4.54,1.03,1.37
Andhra Pradesh,East Godavari,Rajavommangi,Jaddangi,Jaddangi-alt,9.8815,Basalt,7.255397261,3.086917751,0.419137086,0.289403351,105.5923819,28.54743435,522.0340765,22.66235083,55.08047014,56.9496486,8.201040849,199.2897719,0.995866656,8.67487716,189.6755537,17.4855,82.1582,Dug Well,4.51,6.84,2.6,1.72
Andhra Pradesh,East Godavari,Rajavommangi,Lagarai,Lagarai-DW14,13.0265,Basalt,7.255397261,1.751542167,0.367919163,0.18212011,105.5923819,31.68685927,522.0340765,18.31740674,46.22794213,51.10981277,13.37142748,405.0186718,0.780026361,3.013369994,255.6021239,17.5735,82.1922,Dug Well,2.93,5.33,1.42,1.79
Andhra Pradesh,East Godavari,Rajavommangi,Rajaumangai-Alt,Rajavommangi-alt,12.4433,Basalt,7.255397261,2.918864293,0.398209964,0.244181914,105.5923819,34.06683679,522.0340765,21.178819,37.08004989,115.5211787,5.190432236,308.1381162,0.821086888,7.234652169,259.1615222,17.5408,82.2229,Dug Well,1.95,2.49,1.72,1.77
Andhra Pradesh,East Godavari,Rampachodavaram,Folkspeta,Folkspeta-DW13,10.0596,Basalt,7.255397261,1.55400512,0.321546854,0.399508563,105.5923819,27.71408941,522.0340765,23.72809362,35.12391925,60.89021892,23.06111172,211.4441975,0.778392427,6.378280979,260.6618809,17.3139,81.8398,Dug Well,2.9,2.75,1.45,1.97
Andhra Pradesh,East Godavari,Rampachodavaram,Rampachodavaram,Rampachodavaram2,9.8932,Basalt,7.255397261,1.431702456,0.405870969,0.272628583,105.5923819,27.73470353,522.0340765,24.57540097,13.98977206,45.58298974,13.09783344,185.0063951,0.740956433,2.885171372,247.3883982,17.4402,81.7805,Dug Well,8.05,6.18,4.69,4.23
Andhra Pradesh,East Godavari,Rampachodavaram,Sitapalli,Sitapalli,9.6587,Basalt,7.255397261,2.487499554,0.320846639,0.189223172,105.5923819,45.39679681,522.0340765,29.30622559,42.38495685,57.79330538,6.32163623,455.998953,0.985190792,8.201374456,198.2258191,17.3762,81.7915,Dug Well,2.58,3.02,2.39,2.29
Andhra Pradesh,East Godavari,Rangampeta,Kotapadu,Kotapadu 2013DW,9.583,Basalt,7.255397261,2.335378681,0.388526513,0.176960607,105.5923819,34.62003987,522.0340765,23.87904656,14.11757816,128.218077,21.96314944,281.0265241,0.690000868,3.873576752,206.3606234,17.0883,82.025,Dug Well,4.3,5.05,3.26,2.73
Andhra Pradesh,East Godavari,Ravulapalem,Delta Gannavarm,Delta gannavarm,92.2025,Semi confined,7.255397261,2.001337571,0.317441628,0.256093114,105.5923819,43.12648126,522.0340765,32.56591268,56.92582661,160.6662013,5.204155901,413.0503193,0.908027702,5.442006911,238.2557956,16.5879,81.8885,Dug Well,2.29,3.39,1.75,1.66
Andhra Pradesh,East Godavari,Ravulapalem,Jonnada,Jonnada,58.4187,Semi confined,7.255397261,2.70842099,0.297342303,0.118398947,105.5923819,35.63711759,522.0340765,22.45458273,26.97492198,101.5817414,14.81833389,319.9028077,0.931041844,5.469510206,217.5461966,16.7929,81.8659,Dug Well,0.3,0.4,0.15,0.21
Andhra Pradesh,East Godavari,Ravulapalem,Mummidivarampad,Mummidivarampad,102.9372,Semi confined,7.255397261,2.471378892,0.483092503,0.283754291,105.5923819,34.32274656,522.0340765,25.86124683,38.9197015,64.17989283,25.21487448,431.7697201,0.74473872,2.974279185,206.5764183,16.7029,81.8325,Dug Well,1.15,2.4,1.12,0.94
Andhra Pradesh,East Godavari,Razole,Razole,Razole-alt1,90.5874,Semi confined,7.255397261,3.866570913,0.372819584,0.304488433,105.5923819,38.31807837,522.0340765,25.13759079,34.73905844,75.41186077,6.106595579,388.422439,0.82020873,4.964336573,236.2905946,16.48,81.8446,Dug Well,2.12,2.59,0.9,1.38
Andhra Pradesh,East Godavari,Sakhinetipalle,Antarvedi,Antarvedi 2013DW,99.7233,Semi confined,7.255397261,1.652088689,0.485999774,0.111450901,105.5923819,25.51628175,522.0340765,19.4616644,29.70163701,160.1206804,23.62745889,467.2243596,0.954055268,1.303167424,213.5406479,16.3337,81.7332,Dug Well,1.3,1.15,1.19,1.33
Andhra Pradesh,East Godavari,Sankhavaram,Kattipudi,Kattipudi1,9.228,Basalt,7.255397261,2.651197043,0.542798855,0.281465865,105.5923819,30.95818891,522.0340765,21.00944055,47.49656876,38.95498362,18.94569247,346.0551536,0.712349203,7.264575197,231.0121738,17.2429,82.3314,Dug Well,2.6,4.74,2.52,1.66
Andhra Pradesh,East Godavari,Tallarevu,Tallarevu,Tallarevu 2013DW,81.9122,Semi confined,7.255397261,2.053704376,0.372436412,0.327631546,105.5923819,36.10187855,522.0340765,27.63665765,20.76357267,158.9676846,15.08584302,426.2431113,0.742880511,7.453394511,206.933651,16.7828,82.2303,Dug Well,2.08,2.45,1.88,1.69
Andhra Pradesh,East Godavari,Tallarevu,Thurpet,Thurpet-DW14,88.5364,Semi confined,7.255397261,3.851487399,0.494305808,0.274166931,105.5923819,35.22975517,522.0340765,21.24045387,47.59080176,46.9926504,5.259549741,213.8063814,0.807887023,1.752352457,221.2967191,16.7529,82.2289,Dug Well,1.52,1.95,1.33,1.17
Andhra Pradesh,East Godavari,Tuni,Hamsavaram,Hamsavaram-DW13,9.2972,Basalt,7.255397261,4.29076391,0.454259379,0.431141044,105.5923819,33.02601119,522.0340765,25.71613435,43.76995528,108.6159166,6.261799647,291.3716718,0.952173725,2.483572854,241.9448643,17.2921,82.4927,Dug Well,1.3,2.4,1.13,0.74
Andhra Pradesh,East Godavari,Tuni,Tetagunda,Tetagunda-DW13,10.0596,Basalt,7.255397261,4.067460857,0.417688522,0.245736694,105.5923819,35.52389973,522.0340765,32.20973169,51.58495635,48.42460337,16.78547098,375.3776399,0.96529041,1.350815487,232.1303312,17.307,82.4429,Dug Well,3.78,7.3,4.4,1.92
Andhra Pradesh,East Godavari,Y.Ramavaram,Chaviti Tibalu,Chaviti Tibalu-DW14,12.0883,Basalt,7.255397261,2.390015457,0.3786775,0.327549999,105.5923819,27.03527062,522.0340765,19.4358988,31.01073042,155.6685288,23.41409717,168.0364542,0.776052917,1.073280041,257.3047426,17.6183,81.9854,Dug Well,1.05,3.14,0.84,0.9
Andhra Pradesh,East Godavari,Y.Ramavaram,P Yerragonda,P Yerragonda-DW14,13.332,Basalt,7.255397261,3.403127699,0.477666966,0.318478067,105.5923819,32.86605149,522.0340765,17.98560592,18.9640174,165.129559,9.141464688,299.4842156,0.89514129,1.066538808,197.3610647,17.6583,81.9492,Dug Well,4.32,3.09,1.05,1.16
