STATE/UT,DISTRICT,TEHSIL,VILLAGE,SITE,WELL DEPTH,AQUIFER,pH,electrical conductivity,TDS (mg/l),Total Hardness (mg/l),Calcium (mg/l),Magnesium (mg/l),Sodium (mg/l),Potassium (mg/l),Carbonate (mg/l),Bicarbonate (mg/l),Sulphate (mg/l),Chloride (mg/l),Fluoride (mg/l),Nitrate (mg/l),LATITUDE,LONGITUDE,WELL TYPE,Jan-23,Mar-22,Aug-22,Nov-22
Andhra Pradesh,Cuddapah,Veerapanayanipalle,Kommadi,Kommadi,102.7505,Semi confined,7.255397261,83.90436156,683.2517378,79.86944106,105.5923819,33.86266274,123.3305506,9.433903047,82.21867557,80.58887104,333.9926115,341.8992268,4.7840145,36.70959721,14.5461,78.4419,Bore Well,3.25,4.62,5.62,4.09
Andhra Pradesh,Cuddapah,Veerapanayanipalle,N.Pallagiri,N.Pallagiri,95.3069,Semi confined,7.255397261,29.00184237,734.5457356,94.63109494,105.5923819,34.93625264,123.3305506,8.113769496,71.47407863,79.48490785,218.5159538,309.9158668,4.53733485,49.23232622,14.4571,78.4424,Bore Well,4.41,6.99,4.71,3.93
Andhra Pradesh,Cuddapah,Vempalle,Idupulapaya,Idupulapaya-DW14,108.9274,Semi confined,7.255397261,249.0793076,772.480835,420.3920785,105.5923819,34.96684152,123.3305506,18.16181472,54.27122148,59.63601951,264.1715137,227.0836585,2.525862273,46.91763079,14.3343,78.5328,Dug Well,4.49,6.14,4.24,2.45
Andhra Pradesh,Cuddapah,Vempalle,Tallapalli,Tallapalli,94.4924,Semi confined,7.255397261,563.6476866,146.6302842,108.3357735,105.5923819,36.98523978,123.3305506,18.837807,157.4775867,75.3201573,216.759114,433.6080233,0.163838218,44.06310727,14.3733,78.388,Bore Well,2.7,4.17,3.47,2.76
Andhra Pradesh,East Godavari,Addatigala,Addateegala,Addateegala,9.8932,Basalt,7.255397261,90.5367798,315.9333423,97.02126459,105.5923819,40.05732607,123.3305506,9.387509148,91.2381187,88.67007808,339.4639368,233.1284364,2.546484203,6.577748876,17.4633,82.0271,Dug Well,8.26,8.43,7.71,6.67
Andhra Pradesh,East Godavari,Addatigala,Veerbhadrapuram,Veerbhadrapuram- DW13,9.8932,Basalt,7.255397261,212.3933293,110.7187214,243.9662038,105.5923819,29.02867793,123.3305506,6.193059009,117.7007536,73.47736035,234.0732186,278.4190533,0.308805161,44.10215055,17.4379,82.074,Dug Well,1.67,2.81,0.69,0.72
Andhra Pradesh,East Godavari,Ainavilli,Ainavilli,Ainavilli-DW14,92.5219,Semi confined,7.255397261,122.700375,568.3471337,115.1307226,105.5923819,43.41189684,123.3305506,6.327863844,72.31072829,60.90492975,208.4188778,273.9700336,0.059879243,44.8262058,16.6613,82.0125,Dug Well,1.71,1.99,0.63,0.77
Andhra Pradesh,East Godavari,Ainavilli,Vilasa,Vilasa-DW14,92.2025,Semi confined,7.255397261,229.5437913,881.7728534,137.9527546,105.5923819,35.39908455,123.3305506,9.151593624,135.9790322,74.04154075,211.2168622,377.1110771,0.48430379,44.99154193,16.6187,82.0195,Dug Well,0.92,2.11,0.9,0.91
Andhra Pradesh,East Godavari,Amalapuram,Amalapuram,Amalapuram,92.2025,Semi confined,7.255397261,187.2862569,382.7769979,108.1164019,105.5923819,33.78396024,123.3305506,9.540456726,80.44946578,55.6070634,259.8033327,209.3953265,4.15728547,40.23832486,16.562,81.9956,Dug Well,1.2,1.87,0.9,0.71
Andhra Pradesh,East Godavari,Amalapuram,Bandurlanka,Bandurlanka-DW13,92.2025,Semi confined,7.255397261,1834.444875,730.9434338,113.8104966,105.5923819,26.91357138,123.3305506,8.019650058,164.6601583,128.2751463,220.793421,282.3730532,0.078849174,19.39752937,16.5882,81.9738,Dug Well,3.8,3.46,2.45,2.44
Andhra Pradesh,East Godavari,Ambajupeta,Ambajipeta,Ambajipeta-DW13,92.2025,Semi confined,7.255397261,56.47593696,332.9125653,102.1874946,105.5923819,28.41253534,123.3305506,9.267289182,95.70716203,68.92233307,295.9914419,324.3684064,0.058542997,44.63296161,16.5933,81.9523,Dug Well,3.35,3.3,0.75,0.86
Andhra Pradesh,East Godavari,Ambajupeta,Chinalanka,Chinalanka-DW13,92.5219,Semi confined,7.255397261,67.0267642,537.746539,95.02510234,105.5923819,32.57137353,123.3305506,9.327002415,65.81807814,84.044485,286.5615983,367.3031011,4.552003855,49.33973573,16.6544,81.9381,Dug Well,2.18,3.45,2.19,2.08
Andhra Pradesh,East Godavari,Atreyapuram,Dowalaiswaram -3,Dowalaiswaram -PZ3,21.1562,Basalt,7.255397261,1607.706604,409.9344587,193.9725511,105.5923819,35.57650857,123.3305506,9.766336548,120.7702243,39.1943205,221.6872199,340.9027063,0.034023698,39.26449972,16.9392,81.7866,Tube Well,8.12,8.63,3.75,6.41
Andhra Pradesh,East Godavari,Atreyapuram,Rally,Rally-DW14,81.9122,Semi confined,7.255397261,573.3941917,1697.87302,204.2043807,105.5923819,31.17141589,123.3305506,9.216055854,59.34127685,92.63122104,232.4691309,364.0641357,2.525568145,40.12384151,16.7796,81.8027,Dug Well,5.17,5.74,4.69,4.01
Andhra Pradesh,East Godavari,Gangavaram,Gangavaram,Gangavaram1,9.6587,Basalt,7.255397261,88.933349,609.4057221,123.9989661,105.5923819,32.6467907,123.3305506,6.224645358,53.2642278,46.8512533,275.7783825,421.2066589,0.103444522,49.36542088,17.3875,81.9153,Dug Well,5,6.94,3,2.96
Andhra Pradesh,East Godavari,Gangavaram,Jaderu,Jaderu-DW14,9.8815,Basalt,7.255397261,67.6080538,580.9813274,152.4589068,105.5923819,48.84864929,123.3305506,6.174947811,53.10969506,78.00435351,270.7477917,270.0233087,0.161816543,5.914781332,17.4805,81.9523,Dug Well,1.92,3.04,1.25,1.32
Andhra Pradesh,East Godavari,Gokavaram,Bhavugipet,Bhavugipet-DW13,9.228,Basalt,7.255397261,68.53658646,434.1833175,137.0866429,105.5923819,33.22312094,123.3305506,9.694537326,84.08561958,68.96418165,263.9144122,421.9903659,0.379296708,43.04418287,17.2083,81.8467,Dug Well,4.1,6.69,4.05,1.91
Andhra Pradesh,East Godavari,Gokavaram,Gokavaram,Gokavaram,9.5832,Basalt,7.255397261,98.22393848,626.4278962,173.9547237,105.5923819,29.00947943,123.3305506,7.013851851,84.46986456,54.37632764,269.720963,290.4533723,4.91955391,43.47825301,17.2653,81.8475,Dug Well,2.74,2.93,2.23,0.63
Andhra Pradesh,East Godavari,Gollaprolu,Gollaprolu,Gollaprolu,9.2385,Basalt,7.255397261,1581.629536,135.9403562,109.0837916,105.5923819,30.32987298,123.3305506,9.981103455,57.23126932,77.25939955,211.320797,270.9215602,0.537620906,26.40622912,17.1538,82.2864,Dug Well,1.61,2.85,1.52,1.22
Andhra Pradesh,East Godavari,I.Polavaram,Komaragiri,Komaragiri-DW14,99.9151,Semi confined,7.255397261,789.4674992,1237.927367,134.5106903,105.5923819,31.59831507,123.3305506,7.328943294,83.36955602,57.85932853,278.3321481,287.5162718,0.090242279,39.00950685,16.6963,82.1802,Dug Well,1.41,1.77,1.55,1.1
Andhra Pradesh,East Godavari,I.Polavaram,Muramalla,Muramalla 2013DW,93.9128,Semi confined,7.255397261,181.84529,1825.932972,84.33580783,105.5923819,45.4066598,123.3305506,7.891851795,88.44314573,41.6461816,267.1863129,189.2186259,4.36441605,40.12942672,16.6728,82.165,Dug Well,2.05,1.1,0.9,1.91
Andhra Pradesh,East Godavari,I.Polavaram,Yanam,Yanam,101.6445,Semi confined,7.255397261,87.2097153,603.3911977,116.5803308,105.5923819,34.02131481,123.3305506,17.90748266,99.75236448,78.85291695,202.6273256,249.0140403,0.138643673,43.97632588,16.7294,82.2141,Dug Well,2.3,2.54,2.1,2.06
Andhra Pradesh,East Godavari,Kakinada(R),Chollangi,Chollangi-DW13,58.5095,Basalt,7.255397261,73.48932482,606.5334234,104.6127025,105.5923819,30.13180773,123.3305506,10.32163995,68.6583416,55.71139186,227.3300505,400.604905,4.146706775,40.80499295,16.8854,82.2339,Dug Well,1.4,1.69,0.72,0.59
Andhra Pradesh,East Godavari,Kakinada(R),Repuru,Repuru-DW14,15.56,Basalt,7.255397261,33.9185166,103.6554187,121.4516155,105.5923819,26.11688736,123.3305506,10.28027483,78.25328185,66.97752155,268.1687305,213.7895575,0.088037725,45.33840385,16.9557,82.1893,Dug Well,1.37,2.17,1.15,1.23
Andhra Pradesh,East Godavari,Kakinada(R),Vakalpudi,Vakalpudi,12.8948,Basalt,7.255397261,696.00154,596.8739844,126.7884221,105.5923819,29.74679592,123.3305506,10.08240822,87.25687942,82.50964905,288.017704,326.7588208,0.511399276,44.55668265,17.0137,82.2835,Dug Well,0.41,1.43,0.5,0.17
Andhra Pradesh,East Godavari,Kakinada(U),Anjaneyanagar,Anjaneyanagar 2012,12.8948,Basalt,7.255397261,501.1572298,537.5845819,99.44907618,105.5923819,31.32583316,123.3305506,6.202183791,73.47883864,91.9078893,204.364058,354.514928,4.734825035,15.29165257,17.0094,82.2482,Dug Well,1.5,2.65,1.85,1.26
Andhra Pradesh,East Godavari,Kakinada(U),Fishing Horbour,Fishing Horbour 2012,13.044,Basalt,7.255397261,796.8106648,719.3394297,189.0133718,105.5923819,26.28906008,123.3305506,8.731191969,52.14191786,67.96687698,274.1507139,216.9773186,0.439227018,49.10147034,16.985,82.2757,Dug Well,1.3,2.05,1.08,1.04
Andhra Pradesh,East Godavari,Kakinada(U),Kakinada-Pz,Kakinada-Pz,12.189,Basalt,7.255397261,97.47208748,450.1700261,180.9162792,105.5923819,32.58388666,123.3305506,8.529616224,95.14086805,71.22402235,241.1139905,433.5404785,1.054031828,45.89705888,16.9833,82.2491,Bore Well,13,13.93,13.44,11.74
Andhra Pradesh,East Godavari,Kakinada(U),Santhacheruvu,Santhacheruvu 2012,15.56,Basalt,7.255397261,827.0823042,857.1235521,178.3200088,105.5923819,28.30833908,123.3305506,9.472111185,97.62975071,74.59863335,277.5302719,343.4797428,0.150533293,33.94499834,16.9503,82.237,Dug Well,1.15,2.04,1.24,0.08
Andhra Pradesh,East Godavari,Kotananduru,Jaldam,Jaldam-DW14,9.8932,Basalt,7.255397261,73.1997065,401.4910808,75.59184966,105.5923819,30.52511487,123.3305506,6.705271491,83.25306959,60.9286728,294.5618023,443.9232116,0.161940555,46.06650575,17.4486,82.3317,Dug Well,2.67,3.55,1.88,1.81
Andhra Pradesh,East Godavari,Kothapalle,Uppada,Uppada,9.391,Basalt,7.255397261,72.63263522,487.2263905,104.4703768,105.5923819,32.69261281,123.3305506,6.113404071,96.11016146,61.581604,281.4404482,251.3723431,4.96147152,39.71006183,17.0805,82.3355,Dug Well,0.86,1.61,0.56,1.6
Andhra Pradesh,East Godavari,Kothapeta,Kothapeta,Kothapeta-DW13,105.3384,Semi confined,7.255397261,93.00639312,580.2030429,145.6905719,105.5923819,34.5427,123.3305506,6.506536665,82.02943482,67.44704285,239.1327392,279.5735617,0.132174142,43.20027323,16.7159,81.8964,Dug Well,4.4,5.8,4.68,2.37
Andhra Pradesh,East Godavari,Madapeta,Dwarapudi,Dwarapudi-DW13,69.054,Basalt,7.255397261,911.084574,1421.907431,194.665273,105.5923819,32.77829036,123.3305506,31.65167585,51.69771511,82.32161568,294.4068189,442.510082,1.060946554,18.90343423,16.927,81.9167,Dug Well,1.5,1.7,0.69,1.2
Andhra Pradesh,East Godavari,Malikipuram,Malikipuram,Malikipuram 2013DW,99.7233,Semi confined,7.255397261,77.3934376,375.234587,91.81165593,105.5923819,34.48284636,123.3305506,6.152778522,156.0962353,80.6192339,261.962845,172.4209034,0.550445641,17.21507902,16.4135,81.8047,Dug Well,1.65,1.79,1.25,1.11
Andhra Pradesh,East Godavari,Mamidikuduru,Appanapalle,Appanapalle-DW14,92.2025,Semi confined,7.255397261,170.9089455,515.7064682,93.45935279,105.5923819,35.86812071,123.3305506,8.172608448,156.2718769,69.5433695,251.151667,158.8221952,4.344841344,40.7139234,16.5307,81.9234,Dug Well,3.4,4.48,2.55,1.53
Andhra Pradesh,East Godavari,Maredumilli,Maredumilli,Maredumilli,12.5245,Basalt,7.255397261,256.8192681,1959.694696,123.2347914,105.5923819,28.17099796,123.3305506,10.32528737,131.9265528,76.65662174,294.9172627,338.5468398,0.085559581,45.67289212,17.5959,81.7149,Dug Well,4.39,4.52,3.03,3.89
Andhra Pradesh,East Godavari,Mummidivaram,Thanelankapalli,Thanelankapalli,92.5219,Semi confined,7.255397261,1258.721752,1162.437444,92.26375594,105.5923819,33.26306751,123.3305506,7.023805452,185.7644049,44.77106149,353.1033302,271.4980652,1.695802086,46.05575046,16.6562,82.1221,Dug Well,1.6,3.23,1.57,1.39
Andhra Pradesh,East Godavari,Pamarru,Kotipalli,Kotipalle-DW14,103.7326,Semi confined,7.255397261,123.8454316,658.4757603,125.927361,105.5923819,36.59391626,123.3305506,6.751278525,55.11035398,65.32660455,227.7966691,161.12694,0.821250568,33.26897436,16.6998,82.038,Dug Well,1.05,1.35,0.87,1.08
Andhra Pradesh,East Godavari,Pithapuram,Pithapuram,Pithapuram,9.0335,Basalt,7.255397261,20.8164004,781.0030157,127.3924914,105.5923819,33.2055716,123.3305506,7.191099624,143.558413,137.4644697,259.7466084,163.5637403,0.083825909,44.96950259,17.113,82.2599,Dug Well,0.4,1.1,0.45,0.48
Andhra Pradesh,East Godavari,Prathipadu,Dharmavaram,Dharmavaram-DW14,9.228,Basalt,7.255397261,2003.82942,228.1575616,99.90998537,105.5923819,39.96262096,123.3305506,6.08734488,89.06846903,85.7873668,292.8333882,406.9951764,1.71492682,10.77576125,17.227,82.2285,Dug Well,3.45,6.4,2.6,2.09
Andhra Pradesh,East Godavari,Prathipadu,Pattipadu,Pattipadu,9.228,Basalt,7.255397261,156.9767028,1855.173635,126.0860162,105.5923819,34.69443017,123.3305506,9.431846169,124.7352682,88.637064,258.4851094,365.367345,0.071279609,46.9675079,17.2302,82.1986,Dug Well,3.54,4.82,1.33,1.09
Andhra Pradesh,East Godavari,Rajahmundry(U),Rajahmundry,Rajmundry Main road 2013DW,11.888,Basalt,7.255397261,55.89326526,295.2363538,127.5046826,105.5923819,26.95908766,123.3305506,10.32917968,53.47911488,53.57938915,202.2979021,422.9529564,0.167169887,49.81358827,16.9915,81.7776,Dug Well,1.75,3.5,1.35,1.43
Andhra Pradesh,East Godavari,Rajahmundry(U),Rajahmundry(U),Rajahmundry DW12,12.8948,Basalt,7.255397261,175.7487792,240.7090402,184.1086301,105.5923819,33.23938349,123.3305506,19.14425709,92.07333681,46.52838979,237.8812348,300.4961254,0.086941342,42.4331871,17.0129,81.7828,Dug Well,2.52,4.98,1.41,1.46
Andhra Pradesh,East Godavari,Rajanagaram,Anaparthy,Anaparthy,21.1562,Basalt,7.255397261,607.0460742,1404.175547,110.5421906,105.5923819,29.80625523,123.3305506,8.316494451,162.7030272,85.4783844,242.3751724,367.5923167,0.272347676,37.83391796,16.9384,81.9542,Dug Well,2.71,2.52,2.52,1.69
Andhra Pradesh,East Godavari,Rajanagaram,Kolamuru,Kolamuru 2013DW,9.201,Basalt,7.255397261,95.4248103,238.8557773,142.591341,105.5923819,27.74439432,123.3305506,6.818292252,110.243012,78.08378345,202.6292057,431.0383477,2.5429832,42.44832687,17.0595,81.8051,Dug Well,3.4,4.83,1.6,1.99
Andhra Pradesh,East Godavari,Rajanagaram,Rajanagaram,Rajanagaram,9.725,Basalt,7.255397261,313.1305978,143.7268988,91.40020926,105.5923819,26.9090035,123.3305506,8.100388134,51.97994127,56.7536406,203.7429972,253.0598886,0.517753113,40.24029773,17.083,81.9065,Dug Well,2.33,4.33,1.12,0.93
Andhra Pradesh,East Godavari,Rajavommangi,Badadanapalli,Badadanapalli-DW14,12.5245,Basalt,7.255397261,626.702493,100.6825495,98.30920291,105.5923819,31.78245316,123.3305506,20.93253781,58.41415326,76.62846795,338.2871527,315.9648654,1.066206369,44.71662615,17.5841,82.2685,Dug Well,2.75,4.54,1.03,1.37
Andhra Pradesh,East Godavari,Rajavommangi,Jaddangi,Jaddangi-alt,9.8815,Basalt,7.255397261,144.5257546,1779.642587,141.520767,105.5923819,28.54743435,123.3305506,6.798705249,173.5034809,113.8992972,295.2374706,199.2897719,0.164317998,40.9001587,17.4855,82.1582,Dug Well,4.51,6.84,2.6,1.72
Andhra Pradesh,East Godavari,Rajavommangi,Lagarai,Lagarai-DW14,13.0265,Basalt,7.255397261,215.8702023,499.7858243,105.9108834,105.5923819,31.68685927,123.3305506,18.31740674,97.07867847,51.10981277,270.7714065,405.0186718,0.064352175,18.08021996,17.5735,82.1922,Dug Well,2.93,5.33,1.42,1.79
Andhra Pradesh,East Godavari,Rajavommangi,Rajaumangai-Alt,Rajavommangi-alt,12.4433,Basalt,7.255397261,262.4954221,875.2199462,129.883676,105.5923819,34.06683679,123.3305506,6.3536457,77.86810477,92.41694296,373.711121,308.1381162,4.10543444,48.3798906,17.5408,82.2229,Dug Well,1.95,2.49,1.72,1.77
Andhra Pradesh,East Godavari,Rampachodavaram,Folkspeta,Folkspeta-DW13,10.0596,Basalt,7.255397261,214.7683022,363.9379211,147.3170776,105.5923819,27.71408941,123.3305506,7.118428086,63.22305465,48.71217514,207.5500055,211.4441975,4.864952669,31.8914049,17.3139,81.8398,Dug Well,2.9,2.75,1.45,1.97
Andhra Pradesh,East Godavari,Rampachodavaram,Rampachodavaram,Rampachodavaram2,9.8932,Basalt,7.255397261,296.0366976,1703.117999,82.3540239,105.5923819,27.73470353,123.3305506,7.372620291,117.5140853,45.58298974,265.2311272,185.0063951,1.018815095,44.17692763,17.4402,81.7805,Dug Well,8.05,6.18,4.69,4.23
Andhra Pradesh,East Godavari,Rampachodavaram,Sitapalli,Sitapalli,9.6587,Basalt,7.255397261,1979.198437,808.0220739,163.9879616,105.5923819,45.39679681,123.3305506,8.791867677,89.00840939,57.79330538,227.5789043,455.998953,0.541854936,41.00687228,17.3762,81.7915,Dug Well,2.58,3.02,2.39,2.29
Andhra Pradesh,East Godavari,Rangampeta,Kotapadu,Kotapadu 2013DW,9.583,Basalt,7.255397261,67.57404336,234.4639338,124.5175999,105.5923819,34.62003987,123.3305506,7.163713968,50.82328138,64.1090385,296.5025174,281.0265241,0.078271973,41.37662257,17.0883,82.025,Dug Well,4.3,5.05,3.26,2.73
Andhra Pradesh,East Godavari,Ravulapalem,Delta Gannavarm,Delta gannavarm,92.2025,Semi confined,7.255397261,73.0424196,263.2607496,145.8079437,105.5923819,43.12648126,123.3305506,9.769773804,59.77211794,80.33310065,374.6992249,413.0503193,4.54013851,27.21003456,16.5879,81.8885,Dug Well,2.29,3.39,1.75,1.66
Andhra Pradesh,East Godavari,Ravulapalem,Jonnada,Jonnada,58.4187,Semi confined,7.255397261,2016.126368,818.44048,256.3017836,105.5923819,35.63711759,123.3305506,6.736374819,97.10971913,81.26539312,200.0475075,319.9028077,4.65520922,47.85752222,16.7929,81.8659,Dug Well,0.3,0.4,0.15,0.21
Andhra Pradesh,East Godavari,Ravulapalem,Mummidivarampad,Mummidivarampad,102.9372,Semi confined,7.255397261,867.170307,1239.757432,142.1212715,105.5923819,34.32274656,123.3305506,7.758374049,70.0554627,51.34391426,226.9338703,431.7697201,0.153602361,45.42978482,16.7029,81.8325,Dug Well,1.15,2.4,1.12,0.94
Andhra Pradesh,East Godavari,Razole,Razole,Razole-alt1,90.5874,Semi confined,7.255397261,51.07307614,340.8417438,211.4278721,105.5923819,38.31807837,123.3305506,7.541277237,72.95202272,60.32948862,219.8374408,388.422439,0.248113141,29.78601944,16.48,81.8446,Dug Well,2.12,2.59,0.9,1.38
Andhra Pradesh,East Godavari,Sakhinetipalle,Antarvedi,Antarvedi 2013DW,99.7233,Semi confined,7.255397261,2075.168062,118.8326133,123.7526705,105.5923819,25.51628175,123.3305506,19.4616644,187.1203132,80.0603402,212.64713,467.2243596,4.77027634,5.212669696,16.3337,81.7332,Dug Well,1.3,1.15,1.19,1.33
Andhra Pradesh,East Godavari,Sankhavaram,Kattipudi,Kattipudi1,9.228,Basalt,7.255397261,180.0179508,570.104087,147.4879914,105.5923819,30.95818891,123.3305506,6.302832165,85.49382377,38.95498362,255.7668483,346.0551536,4.452182519,47.08563262,17.2429,82.3314,Dug Well,2.6,4.74,2.52,1.66
Andhra Pradesh,East Godavari,Tallarevu,Tallarevu,Tallarevu 2013DW,81.9122,Semi confined,7.255397261,70.6158212,177.8046905,117.1293582,105.5923819,36.10187855,123.3305506,8.290997295,130.8105078,79.4838423,203.6588808,426.2431113,0.224721355,42.62498149,16.7828,82.2303,Dug Well,2.08,2.45,1.88,1.69
Andhra Pradesh,East Godavari,Tallarevu,Thurpet,Thurpet-DW14,88.5364,Semi confined,7.255397261,865.3499202,627.7721555,149.3496142,105.5923819,35.22975517,123.3305506,6.372136161,99.9406837,46.9926504,378.6875814,213.8063814,0.244385824,46.41244904,16.7529,82.2289,Dug Well,1.52,1.95,1.33,1.17
Andhra Pradesh,East Godavari,Tuni,Hamsavaram,Hamsavaram-DW13,9.2972,Basalt,7.255397261,52.84268164,393.658342,230.1227678,105.5923819,33.02601119,123.3305506,7.714840305,91.91690609,86.89273328,225.4247873,291.3716718,1.90434745,41.0129712,17.2921,82.4927,Dug Well,1.3,2.4,1.13,0.74
Andhra Pradesh,East Godavari,Tuni,Tetagunda,Tetagunda-DW13,10.0596,Basalt,7.255397261,92.93161,137.4334354,158.873263,105.5923819,35.52389973,123.3305506,9.662919507,54.16420417,96.84920674,226.6038582,375.3776399,4.82645205,49.2681725,17.307,82.4429,Dug Well,3.78,7.3,4.4,1.92
Andhra Pradesh,East Godavari,Y.Ramavaram,Chaviti Tibalu,Chaviti Tibalu-DW14,12.0883,Basalt,7.255397261,81.6732536,250.9367149,127.2050861,105.5923819,27.03527062,123.3305506,19.4358988,74.42575301,77.8342644,210.7268745,168.0364542,0.586890018,4.293120164,17.6183,81.9854,Dug Well,1.05,3.14,0.84,0.9
Andhra Pradesh,East Godavari,Y.Ramavaram,P Yerragonda,P Yerragonda-DW14,13.332,Basalt,7.255397261,2623.684044,765.374024,284.1748728,105.5923819,32.86605149,123.3305506,17.98560592,68.27046264,82.5647795,329.0927288,299.4842156,0.147698313,43.41216709,17.6583,81.9492,Dug Well,4.32,3.09,1.05,1.16
Andhra Pradesh,Guntur,Amaravati,Amravathi-Dw,Amravathi-Dw,92.2025,Semi confined,7.255397261,70.0701251,142.4382977,131.1352192,105.5923819,48.10150176,123.3305506,9.069599688,160.8359979,83.48062795,308.7803618,286.8856521,4.004337325,24.64770808,16.5733,80.3612,Dug Well,1.27,2.84,1.09,1.12
Andhra Pradesh,Guntur,Amaravati,Narakullapodu,Narakullapodu-DW14,92.2025,Semi confined,7.255397261,1633.728704,233.9805776,101.6958488,105.5923819,38.17036774,123.3305506,10.25030381,54.71914303,79.76689575,290.121944,387.9048226,0.024244103,33.19506065,16.5329,80.3663,Dug Well,2.09,1.69,1.2,1.19
Andhra Pradesh,Guntur,Amaravati,Ungutur,Ungutur,91.197,Semi confined,7.255397261,127.5881489,297.651944,221.35487,105.5923819,28.76088311,123.3305506,9.936751515,86.96544026,71.5172712,279.1493798,432.3612236,4.98828752,41.62857561,16.4941,80.3645,Dug Well,1.85,2.99,1.28,1.22
Andhra Pradesh,Guntur,Amaravati,Zupudi,Zupudi,92.2025,Semi confined,7.255397261,176.4336313,638.0201493,127.3015715,105.5923819,32.77886205,123.3305506,7.16501949,88.5360076,129.0546047,259.2670752,406.4646574,4.62464986,45.69885775,16.5661,80.2572,Dug Well,2.43,3.79,2.3,1.65
Andhra Pradesh,Guntur,Amruthaluru,Govada,Govada,109.8603,Semi confined,7.255397261,81.0620993,212.7743108,131.3430528,105.5923819,27.99147328,123.3305506,10.08671534,77.13275102,72.3961946,292.6316654,179.1377617,0.14350416,11.27536398,16.0701,80.667,Dug Well,2.47,2.98,1.51,1.57
Andhra Pradesh,Guntur,Amruthaluru,Kuchipudi,Kuchipudi,85.6193,Semi confined,7.255397261,1430.656924,402.1258675,87.71055259,105.5923819,36.44032772,123.3305506,10.24214482,81.90826852,47.66839717,348.9219752,244.9300298,0.385056849,8.189229138,16.1847,80.6595,Dug Well,0.96,1.68,0.67,1.08
Andhra Pradesh,Guntur,Atchampeta,Krosur,Krosur,92.2025,Semi confined,7.255397261,1620.387304,365.9572856,102.5136752,105.5923819,45.15841018,123.3305506,7.15666842,72.75376565,79.46146745,330.6106486,466.5962043,4.29072747,16.46923246,16.5429,80.1393,Dug Well,2.25,5.41,2.77,1.18
